event_id,time_epoch,magnitude,place,latitude,longitude,depth_km,updated_epoch,alert,status,timestamp,is_mainshock,aftershock_of_event_id,dt_days,dr_km
ci14626956,1270662062070,3.01,"10km ESE of Ocotillo, CA",32.7175,-115.889,5.155,1457632800065,,reviewed,2010-04-07 17:41:02.070000+00:00,False,,,
ci14626996,1270662477070,2.86,"9km SW of Progreso, B.C., MX",32.5235,-115.649,1.254,1457616107492,,reviewed,2010-04-07 17:47:57.070000+00:00,False,,,
ci14627156,1270665188610,2.82,"15km WNW of Progreso, B.C., MX",32.647,-115.728,3.313,1457610741055,,reviewed,2010-04-07 18:33:08.610000+00:00,False,,,
ci14627220,1270665940430,3.35,"17km WNW of Progreso, B.C., MX",32.6138333,-115.764,6.973,1615334898740,,reviewed,2010-04-07 18:45:40.430000+00:00,False,,,
ci14627412,1270669451170,3.09,"20km ESE of Ocotillo, CA",32.6916667,-115.79,8.155,1457645622711,,reviewed,2010-04-07 19:44:11.170000+00:00,False,,,
ci14627500,1270671070720,3.87,"20km WNW of Progreso, B.C., MX",32.6751667,-115.7676667,3.905,1457645627614,,reviewed,2010-04-07 20:11:10.720000+00:00,False,,,
ci14627652,1270673327420,3.12,"16km WNW of Progreso, B.C., MX",32.6326667,-115.7425,3.643,1457600115584,,reviewed,2010-04-07 20:48:47.420000+00:00,False,,,
ci14627700,1270673863750,2.54,"11km W of Progreso, B.C., MX",32.575,-115.701,8.143,1457605508324,,reviewed,2010-04-07 20:57:43.750000+00:00,False,,,
ci14627772,1270675312460,3.37,"17km WNW of Progreso, B.C., MX",32.6368333,-115.7481667,2.304,1457578459160,,reviewed,2010-04-07 21:21:52.460000+00:00,False,,,
ci14627844,1270676916260,2.81,"18km WNW of Progreso, B.C., MX",32.6165,-115.7671667,4.015,1457645634457,,reviewed,2010-04-07 21:48:36.260000+00:00,False,,,
ci10204478,1270676927220,2.66,"16km ESE of Ocotillo, CA",32.693,-115.8315,4.085,1457645635864,,reviewed,2010-04-07 21:48:47.220000+00:00,False,,,
ci10204554,1270677961890,2.52,"10km SE of Ocotillo, CA",32.6678333,-115.9176667,4.423,1457645639307,,reviewed,2010-04-07 22:06:01.890000+00:00,False,,,
ci10584285,1270678692440,3.2,"8km W of Progreso, B.C., MX",32.5718333,-115.6631667,11.473,1457567804452,,reviewed,2010-04-07 22:18:12.440000+00:00,False,,,
ci10584333,1270679348130,2.55,"19km WNW of Progreso, B.C., MX",32.6733333,-115.7523333,5.525,1457567807890,,reviewed,2010-04-07 22:29:08.130000+00:00,False,,,
nc71379106,1270680029940,3.99,"7 km NW of Parkfield, California",35.9415,-120.4941667,9.931,1659748753482,,reviewed,2010-04-07 22:40:29.940000+00:00,False,,,
ci10584573,1270682602720,2.67,"19km W of Progreso, B.C., MX",32.605,-115.7798333,0.092,1457573225999,,reviewed,2010-04-07 23:23:22.720000+00:00,False,,,
ci10204822,1270682627760,2.55,"10km SE of Ocotillo, CA",32.6731667,-115.9223333,3.233,1457645646993,,reviewed,2010-04-07 23:23:47.760000+00:00,False,,,
ci10584645,1270684079570,3.0,"19km ESE of Ocotillo Wells, CA",33.0956667,-115.933,2.9,1457578472336,,reviewed,2010-04-07 23:47:59.570000+00:00,False,,,
ci10584717,1270685290210,2.57,"17km WNW of Progreso, B.C., MX",32.6245,-115.7543333,7.497,1457578475030,,reviewed,2010-04-08 00:08:10.210000+00:00,False,,,
ci10584853,1270686963160,3.35,"19km WNW of Progreso, B.C., MX",32.614,-115.7801667,5.413,1457610763360,,reviewed,2010-04-08 00:36:03.160000+00:00,False,,,
ci10205270,1270689087980,2.64,"16km WNW of Progreso, B.C., MX",32.6156667,-115.7551667,6.88,1457573231808,,reviewed,2010-04-08 01:11:27.980000+00:00,False,,,
ci10585005,1270689339310,2.84,"15km ESE of Ocotillo, CA",32.6968333,-115.8438333,4.498,1457632825951,,reviewed,2010-04-08 01:15:39.310000+00:00,False,,,
ci10205314,1270690312270,2.53,"18km SW of Ocotillo, CA",32.6145,-116.127,6.194,1457594890438,,reviewed,2010-04-08 01:31:52.270000+00:00,False,,,
ci10585093,1270691073340,3.13,"17km SW of Ocotillo, CA",32.627,-116.1238333,6.883,1457651296295,,reviewed,2010-04-08 01:44:33.340000+00:00,False,,,
ci10585109,1270691257330,2.81,"18km SW of Ocotillo, CA",32.6203333,-116.1275,6.103,1457589723689,,reviewed,2010-04-08 01:47:37.330000+00:00,False,,,
ci10585205,1270692503820,2.97,"20km ESE of Ocotillo, CA",32.6953333,-115.7896667,7.597,1457651301596,,reviewed,2010-04-08 02:08:23.820000+00:00,False,,,
ci10585237,1270693081010,2.94,"10km E of Ocotillo, CA",32.7215,-115.8885,3.618,1457583952759,,reviewed,2010-04-08 02:18:01.010000+00:00,False,,,
ci10585341,1270694300780,3.09,"19km WNW of Progreso, B.C., MX",32.6176667,-115.7781667,5.465,1457632833689,,reviewed,2010-04-08 02:38:20.780000+00:00,False,,,
ci10585381,1270694877030,4.23,"20km NW of Progreso, B.C., MX",32.6855,-115.7635,3.99,1659750318151,green,reviewed,2010-04-08 02:47:57.030000+00:00,False,,,
ci10585389,1270695176360,2.55,"21km WNW of Progreso, B.C., MX",32.657,-115.7845,9.145,1457632835872,,reviewed,2010-04-08 02:52:56.360000+00:00,False,,,
ci10585397,1270695186590,3.08,"2km WSW of Ocotillo, CA",32.7278333,-116.0111667,1.963,1457578497988,,reviewed,2010-04-08 02:53:06.590000+00:00,False,,,
ci10585533,1270696952670,3.61,"11km ESE of Ocotillo, CA",32.7143333,-115.8738333,2.678,1457621377439,,reviewed,2010-04-08 03:22:32.670000+00:00,False,,,
ci10585549,1270697135940,2.51,"13km W of Progreso, B.C., MX",32.5941667,-115.722,10.633,1457567825696,,reviewed,2010-04-08 03:25:35.940000+00:00,False,,,
ci37018771,1270697373790,2.57,"18km E of Ocotillo, CA",32.7061667,-115.8036667,7.612,1457610770805,,reviewed,2010-04-08 03:29:33.790000+00:00,False,,,
ci10585589,1270697678680,2.91,"10km SE of Ocotillo, CA",32.6758333,-115.9168333,3.29,1457583960988,,reviewed,2010-04-08 03:34:38.680000+00:00,False,,,
ci37020843,1270697897860,2.74,"20km NW of Progreso, B.C., MX",32.686,-115.7603333,6.407,1457651309564,,reviewed,2010-04-08 03:38:17.860000+00:00,False,,,
ci10585645,1270698235120,2.72,"4km SSE of Ocotillo, CA",32.703,-115.9746667,8.793,1457589734883,,reviewed,2010-04-08 03:43:55.120000+00:00,False,,,
ci10585837,1270701281080,2.77,"17km WNW of Progreso, B.C., MX",32.6193333,-115.7556667,6.615,1457645675253,,reviewed,2010-04-08 04:34:41.080000+00:00,False,,,
ci10586261,1270707674890,2.65,"20km WNW of Progreso, B.C., MX",32.6763333,-115.7598333,7.547,1457605531300,,reviewed,2010-04-08 06:21:14.890000+00:00,False,,,
ci10586325,1270708493070,2.62,"19km WNW of Progreso, B.C., MX",32.6621667,-115.7663333,9.262,1457578527900,,reviewed,2010-04-08 06:34:53.070000+00:00,False,,,
ci10586373,1270708823050,2.83,"6km S of Progreso, B.C., MX",32.523,-115.5943333,13.763,1457600167495,,reviewed,2010-04-08 06:40:23.050000+00:00,False,,,
ci10586405,1270709437150,2.54,"8km SSW of Progreso, B.C., MX",32.51,-115.6088333,12.323,1457616171188,,reviewed,2010-04-08 06:50:37.150000+00:00,False,,,
ci10586485,1270710541740,2.53,"16km WNW of Progreso, B.C., MX",32.6113333,-115.7506667,8.475,1457605533074,,reviewed,2010-04-08 07:09:01.740000+00:00,False,,,
ci10586541,1270711429340,2.62,"17km W of Progreso, B.C., MX",32.593,-115.768,6.373,1457610783029,,reviewed,2010-04-08 07:23:49.340000+00:00,False,,,
ci10586581,1270711836710,2.65,"9km ESE of Ocotillo, CA",32.6906667,-115.91,10.018,1457578535803,,reviewed,2010-04-08 07:30:36.710000+00:00,False,,,
ci10586645,1270712825430,2.63,"19km WNW of Progreso, B.C., MX",32.6651667,-115.7643333,10.207,1457583984898,,reviewed,2010-04-08 07:47:05.430000+00:00,False,,,
ci10586709,1270713992650,3.06,"19km WNW of Progreso, B.C., MX",32.6138333,-115.7858333,4.503,1457632867227,,reviewed,2010-04-08 08:06:32.650000+00:00,False,,,
ci10586829,1270715567170,2.86,"17km W of Progreso, B.C., MX",32.6028333,-115.7588333,8.235,1457605538297,,reviewed,2010-04-08 08:32:47.170000+00:00,False,,,
ci10586941,1270716756930,2.54,"20km WNW of Progreso, B.C., MX",32.6655,-115.7718333,9.405,1457578541953,,reviewed,2010-04-08 08:52:36.930000+00:00,False,,,
ci10586965,1270717254760,2.79,"17km W of Progreso, B.C., MX",32.608,-115.7601667,8.695,1457605542482,,reviewed,2010-04-08 09:00:54.760000+00:00,False,,,
ci10587029,1270718075660,2.61,"14km ESE of Ocotillo, CA",32.7105,-115.8478333,8.778,1457639068256,,reviewed,2010-04-08 09:14:35.660000+00:00,False,,,
ci10587061,1270718346650,2.71,"10km SE of Ocotillo, CA",32.6658333,-115.9196667,4.008,1457605546590,,reviewed,2010-04-08 09:19:06.650000+00:00,False,,,
ci10587413,1270722644580,2.51,"25km ESE of Julian, CA",32.9948333,-116.3525,7.754,1457573286304,,reviewed,2010-04-08 10:30:44.580000+00:00,False,,,
ci10587445,1270723079700,2.92,"18km ESE of Ocotillo, CA",32.6716667,-115.8166667,10.195,1457605558996,,reviewed,2010-04-08 10:37:59.700000+00:00,False,,,
ci10587461,1270723256630,2.76,"21km ESE of Ocotillo, CA",32.6551667,-115.7938333,4.205,1457639075549,,reviewed,2010-04-08 10:40:56.630000+00:00,False,,,
ci10587549,1270724170530,2.62,"17km W of Progreso, B.C., MX",32.5941667,-115.7673333,4.973,1457578551690,,reviewed,2010-04-08 10:56:10.530000+00:00,False,,,
ci37034955,1270724208490,2.6,"17km W of Progreso, B.C., MX",32.6041667,-115.7606667,8.985,1457616191184,,reviewed,2010-04-08 10:56:48.490000+00:00,False,,,
ci37040956,1270726413910,2.54,"9km SSW of Progreso, B.C., MX",32.5078333,-115.6331667,14.419,1457605564909,,reviewed,2010-04-08 11:33:33.910000+00:00,False,,,
ci10587797,1270727139280,2.64,"20km WNW of Progreso, B.C., MX",32.6656667,-115.7735,2.605,1457632898844,,reviewed,2010-04-08 11:45:39.280000+00:00,False,,,
ci10588005,1270730324320,3.66,"16km ESE of Ocotillo, CA",32.6915,-115.8351667,10.99,1457639090862,,reviewed,2010-04-08 12:38:44.320000+00:00,False,,,
ci10588317,1270734735260,2.76,"9km ESE of Ocotillo, CA",32.7065,-115.9066667,9.43,1457589768957,,reviewed,2010-04-08 13:52:15.260000+00:00,False,,,
ci37037419,1270734773470,2.71,"9km ESE of Ocotillo, CA",32.7073333,-115.9023333,11.258,1457616204293,,reviewed,2010-04-08 13:52:53.470000+00:00,False,,,
ci10588421,1270736765480,3.1,"17km W of Progreso, B.C., MX",32.6016667,-115.7656667,6.185,1457584014317,,reviewed,2010-04-08 14:26:05.480000+00:00,False,,,
ci10588501,1270738104710,2.67,"13km NW of Ocotillo, CA",32.818,-116.0925,9.25,1457645725739,,reviewed,2010-04-08 14:48:24.710000+00:00,False,,,
ci10588509,1270738214200,2.75,"20km WNW of Progreso, B.C., MX",32.641,-115.7891667,2.505,1457616210682,,reviewed,2010-04-08 14:50:14.200000+00:00,False,,,
ci10588789,1270741498950,4.42,"17km WNW of Progreso, B.C., MX",32.61,-115.7611667,7.755,1659749454119,green,reviewed,2010-04-08 15:44:58.950000+00:00,False,,,
ci10588797,1270741666400,2.76,"16km W of Progreso, B.C., MX",32.6043333,-115.7481667,8.627,1659749105713,,reviewed,2010-04-08 15:47:46.400000+00:00,False,,,
ci37228469,1270745403280,2.73,"14km WNW of Progreso, B.C., MX",32.6361667,-115.7136667,6.223,1457584033390,,reviewed,2010-04-08 16:50:03.280000+00:00,False,,,
ci10589045,1270745653340,2.6,"16km WNW of Progreso, B.C., MX",32.61,-115.7536667,4.215,1457584034745,,reviewed,2010-04-08 16:54:13.340000+00:00,False,,,
ci10589053,1270745674140,3.3,"16km ESE of Ocotillo, CA",32.6848333,-115.8365,9.43,1659749228666,,reviewed,2010-04-08 16:54:34.140000+00:00,False,,,
ci10589149,1270747077880,2.59,"20km WNW of Progreso, B.C., MX",32.6533333,-115.7756667,3.515,1457632935808,,reviewed,2010-04-08 17:17:57.880000+00:00,False,,,
ci10589261,1270748919510,3.3,"14km W of Progreso, B.C., MX",32.5803333,-115.7358333,2.343,1457578586897,,reviewed,2010-04-08 17:48:39.510000+00:00,False,,,
ci37043347,1270748944130,3.13,"14km W of Progreso, B.C., MX",32.5883333,-115.7345,3.698,1457610819575,,reviewed,2010-04-08 17:49:04.130000+00:00,False,,,
ci10589269,1270749004430,3.02,"14km W of Progreso, B.C., MX",32.5838333,-115.7376667,3.628,1659749372803,,reviewed,2010-04-08 17:50:04.430000+00:00,False,,,
ci10589285,1270749182390,2.66,"13km W of Progreso, B.C., MX",32.5781667,-115.7216667,2.563,1457594948607,,reviewed,2010-04-08 17:53:02.390000+00:00,False,,,
ci10589389,1270750568310,2.6,"14km W of Progreso, B.C., MX",32.5763333,-115.7275,2.483,1457594954032,,reviewed,2010-04-08 18:16:08.310000+00:00,False,,,
ci10589549,1270753199030,2.66,"20km WNW of Progreso, B.C., MX",32.6745,-115.7678333,4.537,1457639110585,,reviewed,2010-04-08 18:59:59.030000+00:00,False,,,
ci10589677,1270754856350,3.26,"18km ESE of Ocotillo, CA",32.6693333,-115.8201667,11.215,1457651398107,,reviewed,2010-04-08 19:27:36.350000+00:00,False,,,
ci37046347,1270754884280,2.87,"15km W of Progreso, B.C., MX",32.5996667,-115.7446667,8.138,1457616235227,,reviewed,2010-04-08 19:28:04.280000+00:00,False,,,
ci10590013,1270760471310,3.4,"9km ESE of Ocotillo, CA",32.6886667,-115.9101667,10.168,1457584052381,,reviewed,2010-04-08 21:01:11.310000+00:00,False,,,
ci10590061,1270761269250,2.94,"10km ESE of Ocotillo, CA",32.7011667,-115.8903333,7.588,1658446394532,,reviewed,2010-04-08 21:14:29.250000+00:00,False,,,
ci10590325,1270765389410,3.28,"9km ESE of Ocotillo, CA",32.6981667,-115.9081667,9.708,1457621481331,,reviewed,2010-04-08 22:23:09.410000+00:00,False,,,
ci10590493,1270767982520,2.71,"9km W of Progreso, B.C., MX",32.5676667,-115.6803333,11.333,1457573342000,,reviewed,2010-04-08 23:06:22.520000+00:00,False,,,
ci10590525,1270768754110,2.64,"16km WNW of Progreso, B.C., MX",32.6351667,-115.7366667,10.027,1457605610515,,reviewed,2010-04-08 23:19:14.110000+00:00,False,,,
ci37053323,1270769643470,2.62,"3km SSE of Ocotillo, CA",32.7083333,-115.9791667,8.963,1457645780782,,reviewed,2010-04-08 23:34:03.470000+00:00,False,,,
ci10590661,1270770911240,3.24,"18km WNW of Progreso, B.C., MX",32.6241667,-115.7673333,4.845,1457600239431,,reviewed,2010-04-08 23:55:11.240000+00:00,False,,,
ci10590669,1270770969070,3.39,"17km WNW of Progreso, B.C., MX",32.6145,-115.7651667,4.205,1457621487819,,reviewed,2010-04-08 23:56:09.070000+00:00,False,,,
ci30933767,1270771261370,2.92,"17km WNW of Progreso, B.C., MX",32.6166667,-115.7638333,4.435,1457589810054,,reviewed,2010-04-09 00:01:01.370000+00:00,False,,,
ci31029759,1270772467720,2.51,"10km WNW of Progreso, B.C., MX",32.6088333,-115.6908333,11.958,1457589812331,,reviewed,2010-04-09 00:21:07.720000+00:00,False,,,
ci10590741,1270772530360,2.94,"20km ESE of Ocotillo, CA",32.6613333,-115.7948333,8.095,1457632966588,,reviewed,2010-04-09 00:22:10.360000+00:00,False,,,
ci10590757,1270772794870,3.08,"9km ESE of Ocotillo, CA",32.6891667,-115.9093333,10.618,1659749450254,,reviewed,2010-04-09 00:26:34.870000+00:00,False,,,
ci10590837,1270773807750,2.62,"20km WNW of Progreso, B.C., MX",32.658,-115.7761667,8.955,1457627388038,,reviewed,2010-04-09 00:43:27.750000+00:00,False,,,
ci10591125,1270779379440,3.05,"14km ESE of Ocotillo, CA",32.6865,-115.8583333,7.088,1457610854047,,reviewed,2010-04-09 02:16:19.440000+00:00,False,,,
ci10591261,1270781197340,2.91,"17km W of Progreso, B.C., MX",32.6078333,-115.7595,8.665,1457589824237,,reviewed,2010-04-09 02:46:37.340000+00:00,False,,,
ci10591525,1270787684960,3.36,"7km NNW of Ocotillo, CA",32.7888333,-116.0315,11.826,1659749524361,,reviewed,2010-04-09 04:34:44.960000+00:00,False,,,
ci10591757,1270791843430,2.72,"19km ESE of Ocotillo, CA",32.6825,-115.804,9.565,1457589839143,,reviewed,2010-04-09 05:44:03.430000+00:00,False,,,
ci10591845,1270793545740,2.56,"16km E of Ocotillo, CA",32.7168333,-115.8231667,3.672,1457589841784,,reviewed,2010-04-09 06:12:25.740000+00:00,False,,,
ci10591981,1270794645940,2.55,"19km WNW of Progreso, B.C., MX",32.6198333,-115.7771667,4.605,1457600262430,,reviewed,2010-04-09 06:30:45.940000+00:00,False,,,
ci10592021,1270795313330,2.55,"19km ESE of Ocotillo, CA",32.6911667,-115.7971667,9.425,1658446898305,,reviewed,2010-04-09 06:41:53.330000+00:00,False,,,
ci37070955,1270795951380,2.66,"13km WNW of Progreso, B.C., MX",32.6451667,-115.7028333,8.665,1457621511584,,reviewed,2010-04-09 06:52:31.380000+00:00,False,,,
ci10592237,1270799657840,2.52,"9km W of Progreso, B.C., MX",32.5893333,-115.6815,10.965,1457610879107,,reviewed,2010-04-09 07:54:17.840000+00:00,False,,,
ci10592341,1270801108380,2.66,"12km W of Progreso, B.C., MX",32.5856667,-115.7128333,3.503,1457573381302,,reviewed,2010-04-09 08:18:28.380000+00:00,False,,,
ci10592501,1270803966510,2.73,"9km E of Ocotillo, CA",32.7208333,-115.9005,2.488,1658447037221,,reviewed,2010-04-09 09:06:06.510000+00:00,False,,,
ci10592925,1270810950960,2.89,"16km W of Progreso, B.C., MX",32.581,-115.7515,3.103,1457600280434,,reviewed,2010-04-09 11:02:30.960000+00:00,False,,,
ci10592949,1270811528010,2.62,"17km W of Progreso, B.C., MX",32.6063333,-115.7628333,6.735,1457589851979,,reviewed,2010-04-09 11:12:08.010000+00:00,False,,,
ci10593125,1270814184080,2.62,"17km W of Progreso, B.C., MX",32.6026667,-115.763,7.295,1457639213639,,reviewed,2010-04-09 11:56:24.080000+00:00,False,,,
ci10593141,1270814342040,3.52,"17km W of Progreso, B.C., MX",32.6068333,-115.7648333,7.245,1457610900860,,reviewed,2010-04-09 11:59:02.040000+00:00,False,,,
ci10593381,1270817710930,2.8,"20km ESE of Ocotillo, CA",32.6671667,-115.7921667,8.965,1457600290092,,reviewed,2010-04-09 12:55:10.930000+00:00,False,,,
ci10593597,1270821470320,2.74,"10km E of Ocotillo, CA",32.7208333,-115.8935,2.928,1457578656345,,reviewed,2010-04-09 13:57:50.320000+00:00,False,,,
ci10593685,1270822769240,2.59,"6km S of Progreso, B.C., MX",32.5305,-115.5953333,13.153,1457610906077,,reviewed,2010-04-09 14:19:29.240000+00:00,False,,,
ci10593797,1270824294800,2.82,"10km ESE of Ocotillo, CA",32.7081667,-115.8915,10.448,1457621555452,,reviewed,2010-04-09 14:44:54.800000+00:00,False,,,
ci10594061,1270829287920,3.47,"15km W of Progreso, B.C., MX",32.5971667,-115.7473333,4.545,1457605679806,,reviewed,2010-04-09 16:08:07.920000+00:00,False,,,
ci37075923,1270829297830,3.2,"14km W of Progreso, B.C., MX",32.5965,-115.7313333,5.365,1457578664364,,reviewed,2010-04-09 16:08:17.830000+00:00,False,,,
ci10594101,1270829847860,2.6,"15km W of Progreso, B.C., MX",32.5958333,-115.7473333,4.985,1457621559459,,reviewed,2010-04-09 16:17:27.860000+00:00,False,,,
ci10594317,1270834075920,2.72,"18km W of Progreso, B.C., MX",32.6076667,-115.7788333,4.513,1457627449276,,reviewed,2010-04-09 17:27:55.920000+00:00,False,,,
ci10594357,1270834549990,2.65,"16km WNW of Progreso, B.C., MX",32.6536667,-115.7276667,10.28,1658449123602,,reviewed,2010-04-09 17:35:49.990000+00:00,False,,,
ci31629759,1270834573920,2.98,"16km WNW of Progreso, B.C., MX",32.6526667,-115.7255,9.685,1457610919472,,reviewed,2010-04-09 17:36:13.920000+00:00,False,,,
ci10594421,1270836786170,2.55,"10km WSW of Progreso, B.C., MX",32.5588333,-115.6873333,8.911,1457584145360,,reviewed,2010-04-09 18:13:06.170000+00:00,False,,,
ci10594461,1270837880310,3.27,"10km E of Ocotillo, CA",32.721,-115.8868333,6.26,1457651506725,,reviewed,2010-04-09 18:31:20.310000+00:00,False,,,
ci10594589,1270841053930,3.21,"7km S of Ocotillo, CA",32.6685,-116.0018333,12.253,1457573438828,,reviewed,2010-04-09 19:24:13.930000+00:00,False,,,
ci10594597,1270841119400,2.56,"8km S of Ocotillo, CA",32.6658333,-116.0058333,10.123,1457616315529,,reviewed,2010-04-09 19:25:19.400000+00:00,False,,,
ci10594637,1270843738830,2.67,"21km ESE of Ocotillo, CA",32.6648333,-115.7846667,8.145,1457595066365,,reviewed,2010-04-09 20:08:58.830000+00:00,False,,,
ci10594813,1270847842620,2.73,"11km WSW of Heber, CA",32.6818333,-115.6331667,10.724,1457600321890,,reviewed,2010-04-09 21:17:22.620000+00:00,False,,,
ci10594837,1270848316530,2.84,"8km S of Ocotillo, CA",32.6633333,-116.0041667,11.913,1457627462903,,reviewed,2010-04-09 21:25:16.530000+00:00,False,,,
ci10594941,1270850126190,2.72,"11km SW of Progreso, B.C., MX",32.5048333,-115.6553333,8.584,1457595073486,,reviewed,2010-04-09 21:55:26.190000+00:00,False,,,
ci10594957,1270850280420,3.57,"21km WNW of Progreso, B.C., MX",32.6668333,-115.7833333,9.465,1457627464415,,reviewed,2010-04-09 21:58:00.420000+00:00,False,,,
ci10595461,1270861524000,3.33,"16km WNW of Progreso, B.C., MX",32.6531667,-115.7375,2.675,1457645874123,,reviewed,2010-04-10 01:05:24+00:00,False,,,
ci10595501,1270862853840,2.75,"17km NE of Olancha, CA",36.3731667,-117.8471667,-1.138,1457605703211,,reviewed,2010-04-10 01:27:33.840000+00:00,False,,,
ci10595677,1270865764260,3.36,"21km WNW of Progreso, B.C., MX",32.6688333,-115.778,8.527,1457616337125,,reviewed,2010-04-10 02:16:04.260000+00:00,False,,,
ci10595685,1270865889580,3.63,"17km W of Progreso, B.C., MX",32.6076667,-115.7576667,7.807,1659749826011,,reviewed,2010-04-10 02:18:09.580000+00:00,False,,,
ci10595805,1270867159430,3.02,"9km SW of Progreso, B.C., MX",32.5343333,-115.6613333,8.322,1457627480194,,reviewed,2010-04-10 02:39:19.430000+00:00,False,,,
ci10595869,1270867643710,2.79,"18km NE of Olancha, CA",36.3748333,-117.8481667,-1.008,1457633060008,,reviewed,2010-04-10 02:47:23.710000+00:00,False,,,
ci10595917,1270868972530,3.81,"19km ESE of Ocotillo, CA",32.6745,-115.8023333,8.037,1659749893762,,reviewed,2010-04-10 03:09:32.530000+00:00,False,,,
